[INFO] [launch]: All log files can be found below /home/rcv/.ros/log/2026-05-27-23-04-48-940050-rcv-NUC15CRSU9-14845
[INFO] [launch]: Default logging verbosity is set to INFO
[INFO] [ros2-1]: process started with pid [14959]
[INFO] [cartographer_node-2]: process started with pid [14960]
[INFO] [cartographer_occupancy_grid_node-3]: process started with pid [14961]
[INFO] [trajectory_to_odom-4]: process started with pid [14962]
[trajectory_to_odom-4] [WARN] [1779890689.014585855] [rcl]: ROS_LOCALHOST_ONLY is deprecated but still honored if it is enabled. Use ROS_AUTOMATIC_DISCOVERY_RANGE and ROS_STATIC_PEERS instead.
[trajectory_to_odom-4] [WARN] [1779890689.014604901] [rcl]: 'localhost_only' is enabled, 'automatic_discovery_range' and 'static_peers' will be ignored.
[cartographer_occupancy_grid_node-3] [WARN] [1779890689.031745576] [rcl]: ROS_LOCALHOST_ONLY is deprecated but still honored if it is enabled. Use ROS_AUTOMATIC_DISCOVERY_RANGE and ROS_STATIC_PEERS instead.
[cartographer_occupancy_grid_node-3] [WARN] [1779890689.031769062] [rcl]: 'localhost_only' is enabled, 'automatic_discovery_range' and 'static_peers' will be ignored.
[trajectory_to_odom-4] [INFO] [1779890689.067411643] [trajectory_to_odom]: TrackedPoseToOdom node initialized.
[cartographer_node-2] [WARN] [1779890689.072617653] [rcl]: ROS_LOCALHOST_ONLY is deprecated but still honored if it is enabled. Use ROS_AUTOMATIC_DISCOVERY_RANGE and ROS_STATIC_PEERS instead.
[cartographer_node-2] [WARN] [1779890689.072633476] [rcl]: 'localhost_only' is enabled, 'automatic_discovery_range' and 'static_peers' will be ignored.
[cartographer_node-2] [WARN] [1779890689.100617790] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 node.cpp:1245] Localization status: LOST
[ros2-1] [WARN] [1779890689.269843587] [rcl]: ROS_LOCALHOST_ONLY is deprecated but still honored if it is enabled. Use ROS_AUTOMATIC_DISCOVERY_RANGE and ROS_STATIC_PEERS instead.
[ros2-1] [WARN] [1779890689.269854917] [rcl]: 'localhost_only' is enabled, 'automatic_discovery_range' and 'static_peers' will be ignored.
[ros2-1] stdin is not a terminal device. Keyboard handling disabled.[INFO] [1779890689.402882771] [rosbag2_storage]: Opened database '/home/rcv/SLAM_main-SLAM_IMU_WHEEL_tun_upg/0518_2_humble/latest_0.db3' for READ_ONLY.
[cartographer_node-2] [WARN] [1779890689.857787673] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857795252] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857802848] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857810479] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857817876] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857825485] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857832948] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857841114] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857848746] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857856896] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857864299] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857872283] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857879728] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857887175] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857897078] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857904973] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857912501] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857920535] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857928129] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857935790] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857943314] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857950749] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857958501] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857966061] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857973594] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857981166] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857989509] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.857998563] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858006811] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858017681] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858026058] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858034169] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858041804] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858050053] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858057651] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858068121] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858075709] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858083906] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858092055] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858100344] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858108181] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858116846] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858125121] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858133361] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858140827] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858148906] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858156382] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858164424] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858172014] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858180137] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858188269] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858196237] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858204186] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858211671] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858219252] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858227369] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858237983] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858245500] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858254680] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858262699] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858273772] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858282388] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858291049] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858298629] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858306513] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858314053] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858326727] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858334408] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858342029] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858349577] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858357113] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858364635] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858372217] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858379772] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858387251] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858394791] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858402863] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858410359] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858421522] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858431115] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858438687] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858446140] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858453706] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858461253] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858468923] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858476510] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858484222] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858491651] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858500751] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858508576] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858523371] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858531087] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858538539] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858546564] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858554127] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858562283] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858569802] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858578001] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858585525] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858596044] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858603548] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858611088] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858618715] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858626319] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858634496] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858642169] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858649768] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858657478] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858665075] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858672857] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858680432] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858688043] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858695504] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858703714] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858711205] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858719153] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858726638] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858734603] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858742770] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858751910] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858762531] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858773889] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858782656] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858790861] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858799432] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858807141] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858815321] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858823506] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858831218] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
[cartographer_node-2] [WARN] [1779890689.858838908] [cartographer logger]: W20260527 23:04:49.-2147483648 14960 pose_extrapolator.cc:67] No odometry data for time: 639146960864125786 (earliest: 639146960864316821)
